id,price
0,4563.125399999999
1,1048.6659428571427
2,17072.565200000005
3,7024.748
4,1636.119433333333
5,2281.404
6,1959.7419238095235
7,1853.1716000000001
8,3543.516
9,14576.632000000001
10,3556.7185666666664
11,549.6795571428571
12,770.558
13,4222.8662
14,864.0594571428569
15,4358.39
16,1748.928
17,4043.2570666666675
18,628.3272999999999
19,3703.276
20,901.4503333333333
21,8292.344666666668
22,845.8751666666666
23,11599.685333333335
24,4301.611
25,6844.818
26,5733.884
27,587.2050190476191
28,2221.708
29,16112.334333333336
30,611.3865
31,4518.266
32,8498.167
33,6286.09141904762
34,1703.9267
35,1515.0398761904767
36,630.09
37,2217.9622000000004
38,15511.614
39,392.2343333333333
40,1003.5576380952382
41,6005.373833333334
42,2028.916
43,5030.438
44,2036.101
45,1358.371780952381
46,5296.188666666666
47,5582.9907
48,3640.8698
49,1310.1506666666667
50,493.34541428571407
51,735.0541624458884
52,650.6424000000001
53,2863.564
54,4684.5598
55,715.5284666666666
56,4628.556999999999
57,1893.894
58,2221.684
59,893.7934666666666
60,6067.596466666666
61,7861.585833333333
62,1621.5266666666666
63,4577.1764
64,4035.504
65,6557.9452
66,2895.428
67,3776.5875
68,817.8874666666667
69,727.0304666666667
70,5217.3705
71,4102.354
72,1239.145
73,5041.977033333334
74,2762.696
75,16428.21
76,15562.4395
77,13196.663866666666
78,817.4055523809523
79,11119.379749999998
80,3701.022833333333
81,6288.1654
82,6289.215933333336
83,10879.561333333333
84,6290.6895
85,12118.506
86,1792.8447333333334
87,8470.129
88,1095.5268333333336
89,1771.0242333333333
90,13315.394
91,5097.789400000001
92,1738.7033333333331
93,817.1675
94,2449.51
95,982.8099000000001
96,1104.3636666666666
97,3425.328
98,990.9780761904761
99,9273.319833333335
100,852.0244666666669
101,1768.6393999999998
102,3389.166
103,957.468
104,5858.913833333333
105,959.1346666666666
106,9254.461199999998
107,1001.8588333333333
108,589.5280666666666
109,4474.946
110,3197.584
111,6398.007600000001
112,1357.8693333333333
113,644.72
114,4227.616
115,2505.5149999999994
116,16828.2925
117,1459.4846666666672
118,1076.4002952380952
119,706.9008688311686
120,426.986
121,13694.546
122,461.3155
123,3280.5507333333335
124,11519.125761904765
125,902.0562666666666
126,1213.164
127,2374.124116666667
128,2526.9556000000002
129,4267.3
130,1787.486
131,1974.02
132,712.7996904761903
133,664.4526142857143
134,612.36885
135,2817.586
